class,kind,abstract,NOA,NOM,CIS,DAM,WMC,RFC,CBO,DCC,MPC,DAC,MOA,LCOM,CAM,DIT,NOC,ANA,MFA,NOP,NOP_strict
org.jfree.chart.title.TextTitle,class,0,13,32,24,0.8462,108,83,24,7,39,2,2,302,0.067,3,2,2,0.5676,8,7
org.jfree.chart.title.Title,class,1,11,19,16,0.5455,36,30,10,6,10,7,7,119,0.0622,2,5,1,0.6122,6,5
org.jfree.chart.ui.Align,class,0,20,1,1,0.0,8,10,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.ui.ApplicationFrame,class,0,0,7,7,,9,11,0,0,0,0,0,21,1.0,1,0,0,0.0,7,0
org.jfree.chart.ui.Drawable,interface,0,0,1,1,,1,1,0,0,0,0,0,0,1.0,1,1,0,0.0,0,0
org.jfree.chart.ui.FontChooserPanel,class,0,6,5,5,0.8333,16,31,0,0,0,0,0,4,0.2,1,0,0,0.0,0,0
org.jfree.chart.ui.FontDisplayField,class,0,2,3,2,1.0,5,10,0,0,0,0,0,1,0.6667,1,0,0,0.0,0,0
org.jfree.chart.ui.GradientPaintTransformType,class,0,6,4,3,0.3333,12,6,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.ui.GradientPaintTransformer,interface,0,0,1,1,,1,1,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.ui.HorizontalAlignment,class,0,5,4,3,0.4,11,6,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.ui.LCBLayout,class,0,7,7,7,1.0,28,15,0,0,0,0,0,15,0.4286,1,0,0,0.0,5,0
org.jfree.chart.ui.Layer,enum,0,1,1,1,1.0,2,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.chart.ui.LengthAdjustmentType,class,0,5,4,3,0.4,11,6,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.ui.NumberCellRenderer,class,0,0,1,1,,4,8,0,0,0,0,0,0,1.0,1,0,0,0.0,1,0
org.jfree.chart.ui.PaintSample,class,0,2,4,4,1.0,5,12,0,0,0,0,0,4,0.25,1,0,0,0.0,2,0
org.jfree.chart.ui.RectangleAnchor,enum,0,1,3,3,1.0,22,13,2,1,3,0,0,3,0.3333,1,0,0,0.0,1,0
org.jfree.chart.ui.RectangleEdge,class,0,6,8,7,0.3333,26,14,0,0,0,0,0,22,0.25,1,0,0,0.0,3,0
org.jfree.chart.ui.RectangleInsets,class,0,7,26,26,0.8571,61,43,2,2,0,1,1,147,0.1692,1,0,0,0.0,3,0
org.jfree.chart.ui.Size2D,class,0,3,8,8,0.3333,14,10,1,0,0,0,0,10,0.1875,1,0,0,0.0,4,0
org.jfree.chart.ui.StandardGradientPaintTransformer,class,0,2,5,5,1.0,16,17,3,1,0,1,1,0,0.2,1,0,0,0.0,4,0
org.jfree.chart.ui.StrokeChooserPanel,class,0,1,2,1,1.0,4,12,1,1,1,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.ui.StrokeSample,class,0,2,5,5,1.0,8,17,0,0,0,0,0,8,0.2,1,0,0,0.0,3,0
org.jfree.chart.ui.TextAnchor,class,0,17,12,11,0.1176,53,14,0,0,0,0,0,30,0.0833,1,0,0,0.0,3,0
org.jfree.chart.ui.UIUtils,class,0,0,9,9,,13,31,1,0,0,0,0,36,0.2381,1,0,0,0.0,0,0
org.jfree.chart.ui.VerticalAlignment,class,0,5,4,3,0.4,11,6,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.urls.CategoryURLGenerator,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.urls.CustomCategoryURLGenerator,class,0,1,7,7,1.0,22,15,3,1,0,0,0,1,0.2143,1,0,0,0.0,3,0
org.jfree.chart.urls.CustomPieURLGenerator,class,0,2,7,7,1.0,20,20,3,1,0,0,0,0,0.2286,1,0,0,0.0,3,0
org.jfree.chart.urls.CustomXYURLGenerator,class,0,2,7,7,1.0,22,15,3,1,0,0,0,1,0.2143,1,0,0,0.0,3,0
org.jfree.chart.urls.PieURLGenerator,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.urls.StandardCategoryURLGenerator,class,0,4,4,4,1.0,17,13,4,1,9,0,0,0,0.25,1,0,0,0.0,4,0
org.jfree.chart.urls.StandardPieURLGenerator,class,0,4,2,2,1.0,14,8,4,1,3,0,0,0,0.5,1,0,0,0.0,2,0
org.jfree.chart.urls.StandardXYURLGenerator,class,0,7,3,3,0.5714,12,7,4,1,6,0,0,0,0.3333,1,1,0,0.0,3,0
org.jfree.chart.urls.StandardXYZURLGenerator,class,0,0,1,1,,1,2,3,1,0,0,0,0,1.0,2,0,1,0.6667,1,1
org.jfree.chart.urls.TimeSeriesURLGenerator,class,0,5,6,6,1.0,19,15,3,1,6,0,0,0,0.1667,1,0,0,0.0,2,0
org.jfree.chart.urls.URLUtilities,class,0,1,1,1,1.0,4,5,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.urls.XYURLGenerator,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,1,0,0.0,0,0
org.jfree.chart.urls.XYZURLGenerator,interface,0,0,1,1,,1,1,2,1,0,0,0,0,1.0,2,0,1,0.0,1,1
org.jfree.chart.util.AbstractObjectList,class,0,5,10,5,0.8,30,25,1,0,1,0,0,5,0.175,1,5,0,0.0,3,0
org.jfree.chart.util.Args,class,0,0,4,4,,9,4,0,0,0,0,0,6,0.5,1,0,0,0.0,0,0
org.jfree.chart.util.ArrayUtils,class,0,0,5,5,,33,9,0,0,0,0,0,10,0.3333,1,0,0,0.0,0,0
org.jfree.chart.util.AttrStringUtils,class,0,0,15,5,,54,42,2,1,33,0,0,105,0.3889,1,0,0,0.0,0,0
org.jfree.chart.util.BooleanList,class,0,1,4,4,1.0,6,8,1,0,0,0,0,6,0.3333,2,0,1,0.6667,2,2
org.jfree.chart.util.CloneUtils,class,0,0,2,2,,8,8,2,0,4,0,0,1,0.5,1,0,0,0.0,0,0
org.jfree.chart.util.DefaultShadowGenerator,class,0,6,11,10,1.0,28,25,3,0,6,0,0,0,0.1364,1,0,0,0.0,5,0
org.jfree.chart.util.DirectionalGradientPaintTransformer,class,0,0,1,1,,12,11,1,0,0,0,0,0,1.0,1,0,0,0.0,1,0
org.jfree.chart.util.ExportUtils,class,0,0,6,6,,24,19,2,1,8,0,0,15,0.6667,1,0,0,0.0,0,0
org.jfree.chart.util.HMSNumberFormat,class,0,1,3,3,1.0,4,5,0,0,0,0,0,3,0.4444,1,0,0,0.0,3,0
org.jfree.chart.util.HexNumberFormat,class,0,5,5,5,0.2,9,10,0,0,0,0,0,4,0.2571,1,0,0,0.0,3,0
org.jfree.chart.util.LineUtils,class,0,0,2,2,,22,13,1,0,1,0,0,1,0.6667,1,0,0,0.0,0,0
org.jfree.chart.util.LogFormat,class,0,6,8,7,1.0,20,15,1,0,3,0,0,0,0.1719,1,0,0,0.0,5,0
org.jfree.chart.util.ObjectList,class,0,0,3,3,,5,6,1,0,0,0,0,3,0.6667,2,0,1,0.7,3,3
org.jfree.chart.util.ObjectUtils,class,0,0,4,4,,17,17,1,0,1,0,0,6,0.5,1,0,0,0.0,0,0
org.jfree.chart.util.PaintAlpha,class,0,2,8,3,1.0,28,54,0,0,0,0,0,26,0.125,1,0,0,0.0,0,0
org.jfree.chart.util.PaintList,class,0,1,6,4,1.0,16,19,3,0,3,0,0,15,0.2,2,0,1,0.5,4,4
org.jfree.chart.util.PaintUtils,class,0,0,3,3,,42,34,0,0,0,0,0,3,0.3333,1,0,0,0.0,0,0
org.jfree.chart.util.PublicCloneable,interface,0,0,1,1,,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.util.RelativeDateFormat,class,0,14,25,25,1.0,48,39,1,0,9,0,0,186,0.08,1,0,0,0.0,5,0
org.jfree.chart.util.ResourceBundleWrapper,class,0,1,4,4,1.0,9,11,0,0,0,0,0,0,0.4,1,0,0,0.0,0,0
org.jfree.chart.util.Rotation,enum,0,2,2,2,1.0,3,2,0,0,0,0,0,1,,1,0,0,0.0,1,0
org.jfree.chart.util.SerialUtils,class,0,0,13,13,,71,73,0,0,0,0,0,78,0.1624,1,0,0,0.0,0,0
org.jfree.chart.util.ShadowGenerator,interface,0,0,3,3,,3,3,0,0,0,0,0,3,0.3333,1,0,0,0.0,0,0
org.jfree.chart.util.ShapeList,class,0,0,7,5,,16,21,3,0,3,0,0,21,0.1714,2,0,1,0.4167,5,5
org.jfree.chart.util.ShapeUtils,class,0,1,21,21,1.0,75,64,2,1,3,0,0,210,0.1385,1,0,0,0.0,0,0
org.jfree.chart.util.SortOrder,enum,0,1,1,1,1.0,2,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.chart.util.StringUtils,class,0,0,3,3,,7,6,0,0,0,0,0,3,0.6667,1,0,0,0.0,0,0
org.jfree.chart.util.StrokeList,class,0,0,7,5,,15,21,2,0,2,0,0,21,0.1714,2,0,1,0.4167,5,5
org.jfree.chart.util.TableOrder,enum,0,1,1,1,1.0,2,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.chart.util.UnitType,enum,0,1,1,1,1.0,2,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.chart.util.XYCoordinateType,class,0,4,3,2,0.25,10,5,0,0,0,0,0,1,0.3333,1,0,0,0.0,2,0
org.jfree.data.ComparableObjectItem,class,0,3,7,4,1.0,14,13,2,0,2,0,0,3,0.4286,1,5,0,0.0,4,0
org.jfree.data.ComparableObjectSeries,class,0,4,18,10,1.0,50,35,5,1,10,0,0,51,0.2,2,5,1,0.5,3,3
org.jfree.data.DataUtils,class,1,0,9,9,,32,20,4,2,22,0,0,36,0.3611,1,0,0,0.0,0,0
org.jfree.data.DefaultKeyedValue,class,0,3,7,7,1.0,13,12,3,0,1,0,0,3,0.1429,1,0,0,0.0,6,0
org.jfree.data.DefaultKeyedValues,class,0,4,21,20,1.0,44,43,7,1,10,0,0,68,0.1825,1,0,0,0.0,9,0
org.jfree.data.DefaultKeyedValues2D,class,0,5,21,21,1.0,57,51,6,0,25,0,0,10,0.1905,1,0,0,0.0,13,0
org.jfree.data.DomainInfo,interface,0,0,3,3,,3,3,1,0,0,0,0,3,1.0,1,0,0,0.0,0,0
org.jfree.data.DomainOrder,class,0,5,4,3,0.4,11,7,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.data.ItemKey,interface,0,0,1,0,,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.KeyToGroupMap,class,0,4,10,8,1.0,36,34,3,0,5,0,0,0,0.2333,1,0,0,0.0,2,0
org.jfree.data.KeyedObject,class,0,3,5,5,1.0,11,7,2,0,3,0,0,2,0.4,1,0,0,0.0,2,0
org.jfree.data.KeyedObjects,class,0,2,15,15,1.0,38,34,4,0,8,0,0,0,0.3111,1,0,0,0.0,3,0
org.jfree.data.KeyedObjects2D,class,0,4,21,21,1.0,57,49,3,0,20,0,0,0,0.254,1,0,0,0.0,3,0
org.jfree.data.KeyedValue,interface,0,0,1,1,,1,1,1,0,0,0,0,0,,2,1,1,0.5,0,0
org.jfree.data.KeyedValueComparator,class,0,2,3,3,1.0,18,9,4,2,8,2,2,0,0.3333,1,0,0,0.0,1,0
org.jfree.data.KeyedValueComparatorType,class,0,3,3,3,0.3333,7,5,0,0,0,0,0,0,0.3333,1,0,0,0.0,3,0
org.jfree.data.KeyedValues,interface,0,0,4,4,,4,4,1,0,0,0,0,6,0.375,2,1,1,0.2,1,1
org.jfree.data.KeyedValues2D,interface,0,0,7,7,,7,7,1,0,0,0,0,21,0.3571,2,1,1,0.2222,1,1
org.jfree.data.KeyedValues2DItemKey,class,0,2,7,7,0.0,13,13,3,0,4,0,0,0,0.1429,1,0,0,0.0,5,0
org.jfree.data.KeyedValuesItemKey,class,0,1,4,4,0.0,8,8,2,0,1,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.data.Range,class,0,3,22,19,1.0,55,35,1,0,3,0,0,101,0.2386,1,1,0,0.0,3,0
org.jfree.data.RangeInfo,interface,0,0,3,3,,3,3,1,0,0,0,0,3,1.0,1,0,0,0.0,0,0
org.jfree.data.RangeType,class,0,5,4,3,0.4,11,7,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.data.UnknownKeyException,class,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.Value,interface,0,0,1,1,,1,1,0,0,0,0,0,0,,1,2,0,0.0,0,0
org.jfree.data.Values,interface,0,0,2,2,,2,2,0,0,0,0,0,1,0.5,1,1,0,0.0,0,0
org.jfree.data.Values2D,interface,0,0,3,3,,3,3,0,0,0,0,0,3,0.3333,1,1,0,0.0,0,0
org.jfree.data.category.CategoryDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,3,5,2,1.0,0,0
org.jfree.data.category.CategoryRangeInfo,interface,0,0,1,1,,1,1,1,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.category.CategoryToPieDataset,class,0,4,11,11,0.75,41,27,7,3,4,2,2,0,0.1364,2,0,1,0.5417,8,0
org.jfree.data.category.DefaultCategoryDataset,class,0,2,24,24,1.0,35,45,4,1,3,1,1,0,0.1833,2,2,1,0.3333,13,1
org.jfree.data.category.DefaultIntervalCategoryDataset,class,0,4,28,25,1.0,91,49,6,0,7,0,0,270,0.1857,3,0,2,0.3333,18,3
org.jfree.data.category.IntervalCategoryDataset,interface,0,0,4,4,,4,4,1,0,0,0,0,6,0.5,4,1,3,0.6923,0,0
org.jfree.data.category.SlidingCategoryDataset,class,0,3,18,17,1.0,34,34,4,1,1,1,1,0,0.1667,2,0,1,0.4,12,1
org.jfree.data.function.Function2D,interface,0,0,1,1,,1,1,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.function.LineFunction2D,class,0,2,5,5,1.0,9,6,2,0,2,0,0,0,0.2,1,0,0,0.0,3,0
org.jfree.data.function.NormalDistributionFunction2D,class,0,4,5,5,1.0,10,8,2,0,2,0,0,0,0.2,1,0,0,0.0,3,0
org.jfree.data.function.PolynomialFunction2D,class,0,1,5,5,1.0,8,10,3,0,2,0,0,0,0.2,1,0,0,0.0,3,0
org.jfree.data.function.PowerFunction2D,class,0,2,5,5,1.0,9,7,2,0,2,0,0,0,0.2,1,0,0,0.0,3,0
org.jfree.data.gantt.GanttCategoryDataset,interface,0,0,10,10,,10,10,1,0,0,0,0,45,0.65,5,0,4,0.5238,0,0
org.jfree.data.gantt.SlidingGanttCategoryDataset,class,0,3,32,31,1.0,55,52,4,1,1,1,1,0,0.2708,2,0,1,0.2727,26,1
org.jfree.data.gantt.Task,class,0,5,13,13,1.0,21,22,5,1,7,1,1,48,0.0879,1,0,0,0.0,2,0
org.jfree.data.gantt.TaskSeries,class,0,1,9,9,1.0,16,21,4,1,3,0,0,0,0.1389,2,0,1,0.6667,3,3
org.jfree.data.gantt.TaskSeriesCollection,class,0,3,36,35,1.0,67,75,9,2,37,0,0,214,0.1722,3,0,2,0.2653,29,4
org.jfree.data.gantt.XYTaskDataset,class,0,3,29,23,1.0,42,55,9,2,11,1,1,258,0.1655,4,0,3,0.3409,18,5
org.jfree.data.general.AbstractDataset,class,1,4,13,9,1.0,18,25,5,3,1,1,1,56,0.0879,1,13,0,0.0,6,0
org.jfree.data.general.AbstractSeriesDataset,class,1,1,4,4,1.0,7,8,4,1,0,0,0,6,0.25,2,3,1,0.7647,4,2
org.jfree.data.general.Dataset,interface,0,0,4,4,,4,4,2,2,0,0,0,6,0.375,1,1,0,0.0,0,0
org.jfree.data.general.DatasetChangeEvent,class,0,1,1,1,1.0,2,1,1,1,0,1,1,0,,1,0,0,0.0,0,0
org.jfree.data.general.DatasetChangeListener,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.general.DatasetGroup,class,0,2,3,3,1.0,8,6,1,0,1,0,0,1,0.3333,1,0,0,0.0,2,0
org.jfree.data.general.DatasetUtils,class,0,0,57,57,,336,126,27,9,236,0,0,1596,0.1228,1,0,0,0.0,0,0
org.jfree.data.general.DefaultHeatMapDataset,class,0,7,14,14,1.0,36,21,4,0,2,0,0,51,0.1786,2,0,1,0.4615,12,1
org.jfree.data.general.DefaultKeyedValueDataset,class,0,2,7,7,1.0,21,14,6,1,6,1,1,0,0.1905,2,0,1,0.6316,5,1
org.jfree.data.general.DefaultKeyedValues2DDataset,class,0,1,0,0,1.0,0,0,2,0,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.data.general.DefaultKeyedValuesDataset,class,0,1,0,0,1.0,0,0,2,0,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.data.general.DefaultPieDataset,class,0,2,17,17,1.0,30,36,7,3,8,1,1,0,0.1765,2,2,1,0.4138,9,1
org.jfree.data.general.DefaultValueDataset,class,0,2,4,4,1.0,10,9,5,0,2,0,0,0,0.25,2,0,1,0.7647,3,0
org.jfree.data.general.HeatMapDataset,interface,0,0,10,10,,10,10,0,0,0,0,0,45,0.4,1,0,0,0.0,0,0
org.jfree.data.general.HeatMapUtils,class,1,0,3,3,,7,14,6,2,14,0,0,3,0.6667,1,0,0,0.0,0,0
org.jfree.data.general.KeyedValueDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.data.general.KeyedValues2DDataset,interface,0,0,0,0,,0,0,1,0,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.data.general.KeyedValuesDataset,interface,0,0,0,0,,0,0,1,0,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.data.general.PieDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,3,1,2,1.0,0,0
org.jfree.data.general.Series,class,1,7,21,18,1.0,33,41,4,2,3,0,0,166,0.0893,1,6,0,0.0,4,1
org.jfree.data.general.SeriesChangeEvent,class,0,1,0,0,1.0,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.general.SeriesChangeListener,interface,0,0,1,1,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.general.SeriesDataset,interface,0,0,3,3,,3,3,1,0,0,0,0,3,0.3333,2,1,1,0.5714,0,0
org.jfree.data.general.SeriesException,class,0,1,0,0,1.0,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.general.ValueDataset,interface,0,0,0,0,,0,0,2,0,0,0,0,0,,2,0,1,1.0,0,0
org.jfree.data.general.WaferMapDataset,class,0,7,17,17,1.0,29,31,2,1,0,1,1,116,0.1765,2,0,1,0.4333,0,0
org.jfree.data.io.CSV,class,0,2,4,1,1.0,16,16,2,1,2,0,0,4,0.375,1,0,0,0.0,0,0
org.jfree.data.jdbc.JDBCCategoryDataset,class,0,3,4,4,0.6667,36,22,1,0,0,0,0,4,0.3333,3,0,2,0.8857,0,0
org.jfree.data.jdbc.JDBCPieDataset,class,0,2,3,3,0.5,25,19,1,0,0,0,0,1,0.5,3,0,2,0.8966,0,0
org.jfree.data.jdbc.JDBCXYDataset,class,0,6,14,14,1.0,74,33,5,0,0,0,0,55,0.1964,4,0,3,0.5625,9,2
org.jfree.data.json.JSONUtils,class,0,0,4,4,,16,18,4,2,16,0,0,6,0.5,1,0,0,0.0,0,0
org.jfree.data.json.impl.JSONArray,class,0,1,5,5,1.0,13,13,3,0,2,0,0,10,0.4,1,0,0,0.0,3,0
org.jfree.data.json.impl.JSONAware,interface,0,0,1,0,,1,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.json.impl.JSONObject,class,0,1,7,6,1.0,14,20,3,0,4,0,0,21,0.2571,1,0,0,0.0,3,0
org.jfree.data.json.impl.JSONStreamAware,interface,0,0,1,0,,1,1,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.data.json.impl.JSONValue,class,0,0,4,3,,49,14,2,0,4,0,0,6,0.375,1,0,0,0.0,0,0
org.jfree.data.resources.DataPackageResources,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.data.resources.DataPackageResources_de,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.data.resources.DataPackageResources_es,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.data.resources.DataPackageResources_fr,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.data.resources.DataPackageResources_pl,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.data.resources.DataPackageResources_ru,class,0,1,1,1,1.0,1,1,0,0,0,0,0,0,,1,0,0,0.0,1,0
org.jfree.data.statistics.BoxAndWhiskerCalculator,class,1,0,4,4,,21,21,3,0,11,0,0,6,0.625,1,0,0,0.0,0,0
org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,interface,0,0,18,18,,18,18,1,0,0,0,0,153,0.5,4,0,3,0.3333,0,0
org.jfree.data.statistics.BoxAndWhiskerItem,class,0,10,11,11,1.0,25,15,1,0,9,0,0,27,0.0909,1,0,0,0.0,2,0
org.jfree.data.statistics.BoxAndWhiskerXYDataset,interface,0,0,11,11,,11,11,1,0,0,0,0,55,0.8182,4,0,3,0.5417,0,0
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,class,0,7,43,42,1.0,89,76,9,2,26,1,1,0,0.1473,2,0,1,0.2182,33,1
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,class,0,8,26,26,1.0,48,45,6,2,16,1,1,137,0.1474,4,0,3,0.3953,21,3
org.jfree.data.statistics.DefaultMultiValueCategoryDataset,class,0,4,18,18,1.0,43,44,7,2,3,2,2,0,0.1556,2,0,1,0.4,17,1
org.jfree.data.statistics.DefaultStatisticalCategoryDataset,class,0,13,28,27,1.0,85,56,7,1,6,1,1,0,0.1369,2,0,1,0.3,19,1
org.jfree.data.statistics.HistogramBin,class,0,4,7,7,1.0,14,8,0,0,0,0,0,5,0.1429,1,0,0,0.0,2,0
org.jfree.data.statistics.HistogramDataset,class,0,3,20,15,1.0,44,40,7,1,13,1,1,128,0.21,5,0,4,0.5122,11,3
org.jfree.data.statistics.HistogramType,class,0,5,4,3,0.4,12,6,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.data.statistics.MeanAndStandardDeviation,class,0,3,6,6,1.0,14,9,1,0,2,0,0,0,0.1667,1,0,0,0.0,2,0
org.jfree.data.statistics.MultiValueCategoryDataset,interface,0,0,2,2,,2,2,1,0,0,0,0,1,0.5,4,0,3,0.8182,0,0
org.jfree.data.statistics.Regression,class,1,0,6,5,,37,16,2,1,10,0,0,15,0.5,1,0,0,0.0,0,0
org.jfree.data.statistics.SimpleHistogramBin,class,0,6,9,9,1.0,34,11,1,0,0,0,0,2,0.1389,1,0,0,0.0,3,0
org.jfree.data.statistics.SimpleHistogramDataset,class,0,4,26,26,1.0,42,50,8,1,15,0,0,203,0.1615,5,0,4,0.35,18,10
org.jfree.data.statistics.StatisticalCategoryDataset,interface,0,0,4,4,,4,4,1,0,0,0,0,6,0.5,4,0,3,0.6923,0,0
org.jfree.data.statistics.Statistics,class,1,0,13,13,,47,28,1,0,9,0,0,78,0.3077,1,0,0,0.0,0,0
org.jfree.data.time.DateRange,class,0,3,5,5,1.0,9,12,1,1,2,0,0,6,,2,0,1,0.6875,1,1
org.jfree.data.time.Day,class,0,8,18,17,1.0,33,41,3,1,10,1,1,0,0.1296,2,0,1,0.2174,12,9
org.jfree.data.time.DynamicTimeSeriesCollection,class,0,22,38,32,0.8636,90,61,9,3,8,4,4,475,0.1684,5,0,4,0.3559,16,3
org.jfree.data.time.DynamicTimeSeriesCollection.ValueSequence,class,0,1,2,2,0.0,5,2,0,0,0,0,0,0,0.75,1,0,0,0.0,0,0
org.jfree.data.time.FixedMillisecond,class,0,2,14,14,1.0,24,17,1,0,0,0,0,0,0.2143,2,0,1,0.2222,13,10
org.jfree.data.time.Hour,class,0,7,18,18,0.7143,38,45,3,1,7,1,1,0,0.1111,2,0,1,0.2174,12,9
org.jfree.data.time.Millisecond,class,0,9,13,13,0.6667,36,35,4,2,11,1,1,24,0.1923,2,0,1,0.3158,11,8
org.jfree.data.time.Minute,class,0,8,16,16,0.75,38,44,4,2,9,1,1,0,0.125,2,0,1,0.2727,11,8
org.jfree.data.time.Month,class,0,5,18,16,1.0,50,40,4,1,6,0,0,1,0.1481,2,0,1,0.2174,12,9
org.jfree.data.time.MovingAverage,class,0,0,6,6,,33,23,8,3,40,0,0,15,0.4524,1,0,0,0.0,0,0
org.jfree.data.time.Quarter,class,0,9,16,16,0.5556,38,37,4,1,5,0,0,0,0.125,2,0,1,0.2381,12,9
org.jfree.data.time.RegularTimePeriod,class,1,2,19,18,1.0,33,31,3,1,3,0,0,171,0.114,1,10,0,0.0,11,8
org.jfree.data.time.Second,class,0,8,14,14,0.75,41,42,5,2,6,1,1,13,0.1429,2,0,1,0.3,11,8
org.jfree.data.time.SimpleTimePeriod,class,0,3,7,7,1.0,20,11,1,0,4,0,0,9,0.2857,1,0,0,0.0,5,0
org.jfree.data.time.TimePeriod,interface,0,0,2,2,,2,2,0,0,0,0,0,1,,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriodAnchor,class,0,5,4,3,0.4,11,6,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.data.time.TimePeriodFormatException,class,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.data.time.TimePeriodValue,class,0,3,7,7,1.0,18,14,2,1,1,1,1,11,0.1429,1,0,0,0.0,4,0
org.jfree.data.time.TimePeriodValues,class,0,12,25,23,0.9167,54,50,5,2,9,0,0,206,0.0971,2,0,1,0.4048,4,4
org.jfree.data.time.TimePeriodValuesCollection,class,0,3,20,19,1.0,41,56,10,3,45,1,1,82,0.15,5,0,4,0.5238,13,2
org.jfree.data.time.TimeSeries,class,0,11,57,50,1.0,157,118,8,4,44,0,0,926,0.0752,2,0,1,0.2297,4,4
org.jfree.data.time.TimeSeriesCollection,class,0,4,34,33,1.0,74,83,15,4,45,1,1,161,0.0829,5,0,4,0.3462,21,6
org.jfree.data.time.TimeSeriesDataItem,class,0,3,7,7,1.0,17,15,3,1,3,1,1,11,0.2143,1,0,0,0.0,4,0
org.jfree.data.time.TimeSeriesTableModel,class,0,4,8,8,1.0,28,17,4,3,0,2,2,22,0.2917,1,0,0,0.0,8,0
org.jfree.data.time.TimeTableXYDataset,class,0,4,29,28,1.0,50,63,12,3,14,2,2,202,0.1336,5,0,4,0.383,18,6
org.jfree.data.time.Week,class,0,7,19,16,0.7143,58,47,4,1,6,0,0,39,0.1579,2,0,1,0.2083,12,9
org.jfree.data.time.Year,class,0,6,14,14,0.6667,29,27,2,0,0,0,0,0,0.1429,2,0,1,0.2632,12,9
org.jfree.data.time.ohlc.OHLC,class,0,4,6,6,1.0,13,7,1,0,4,0,0,0,0.1667,1,0,0,0.0,2,0
org.jfree.data.time.ohlc.OHLCItem,class,0,0,6,6,,11,13,3,1,4,0,0,15,,2,0,1,0.5385,0,0
org.jfree.data.time.ohlc.OHLCSeries,class,0,0,5,5,,8,17,5,2,9,0,0,10,0.3,3,0,2,0.8649,2,2
org.jfree.data.time.ohlc.OHLCSeriesCollection,class,0,2,27,26,1.0,41,60,10,3,25,1,1,151,0.163,4,0,3,0.3721,19,4
