class,kind,abstract,NOA,NOM,CIS,DAM,WMC,RFC,CBO,DCC,MPC,DAC,MOA,LCOM,CAM,DIT,NOC,ANA,MFA,NOP,NOP_strict
org.jfree.chart.labels.ItemLabelPosition,class,0,6,7,7,1.0,19,11,4,3,4,4,4,0,0.1429,1,0,0,0.0,2,0
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,class,0,5,7,6,0.8,19,24,5,1,7,0,0,0,0.2857,1,0,0,0.0,4,0
org.jfree.chart.labels.PieSectionLabelGenerator,interface,0,0,2,0,,2,2,1,1,0,0,0,1,1.0,1,0,0,0.0,0,0
org.jfree.chart.labels.PieToolTipGenerator,interface,0,0,1,0,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.labels.StandardCategoryItemLabelGenerator,class,0,2,4,4,0.5,11,9,4,1,0,0,0,6,0.3333,2,1,1,0.6667,4,3
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,class,0,3,5,4,0.6667,10,13,4,1,3,0,0,4,0.3333,1,0,0,0.0,4,0
org.jfree.chart.labels.StandardCategoryToolTipGenerator,class,0,2,4,4,0.5,10,9,3,1,0,0,0,6,0.3333,2,2,1,0.6667,4,3
org.jfree.chart.labels.StandardCrosshairLabelGenerator,class,0,2,5,5,1.0,13,10,2,1,1,0,0,0,0.2,1,0,0,0.0,3,0
org.jfree.chart.labels.StandardFlowLabelGenerator,class,0,2,3,3,0.5,7,12,4,2,10,0,0,0,0.3333,1,0,0,0.0,3,0
org.jfree.chart.labels.StandardPieSectionLabelGenerator,class,0,3,6,6,0.6667,14,16,4,1,1,0,0,3,0.2667,2,0,1,0.4545,4,3
org.jfree.chart.labels.StandardPieToolTipGenerator,class,0,2,2,2,0.5,7,7,4,1,0,0,0,1,0.5,2,0,1,0.7778,2,1
org.jfree.chart.labels.StandardXYItemLabelGenerator,class,0,2,3,3,0.5,11,7,4,1,0,0,0,3,0.3333,2,0,1,0.75,3,2
org.jfree.chart.labels.StandardXYSeriesLabelGenerator,class,0,3,5,4,0.6667,10,13,5,1,4,0,0,4,0.3333,1,0,0,0.0,4,0
org.jfree.chart.labels.StandardXYToolTipGenerator,class,0,2,4,4,0.5,11,9,4,1,0,0,0,6,0.25,2,2,1,0.6923,3,2
org.jfree.chart.labels.StandardXYZToolTipGenerator,class,0,4,6,5,0.75,17,22,5,2,6,0,0,5,0.2917,3,0,2,0.5714,4,4
org.jfree.chart.labels.SymbolicXYItemLabelGenerator,class,0,1,6,5,1.0,12,13,5,1,3,0,0,15,0.2917,1,0,0,0.0,5,0
org.jfree.chart.labels.XYItemLabelGenerator,interface,0,0,1,0,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.labels.XYSeriesLabelGenerator,interface,0,0,1,0,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.labels.XYToolTipGenerator,interface,0,0,1,0,,1,1,1,1,0,0,0,0,1.0,1,1,0,0.0,0,0
org.jfree.chart.labels.XYZToolTipGenerator,interface,0,0,1,0,,1,1,2,1,0,0,0,0,1.0,2,0,1,0.0,1,1
org.jfree.chart.needle.ArrowNeedle,class,0,2,4,3,1.0,14,22,2,0,1,0,0,0,0.25,2,1,1,0.84,4,3
org.jfree.chart.needle.LineNeedle,class,0,1,4,3,1.0,8,18,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.LongNeedle,class,0,1,4,3,1.0,13,30,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.MeterNeedle,class,1,9,24,20,1.0,41,46,3,0,18,0,0,130,0.0947,1,8,0,0.0,3,1
org.jfree.chart.needle.MiddlePinNeedle,class,0,1,4,3,1.0,11,21,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.PinNeedle,class,0,1,4,3,1.0,10,21,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.PlumNeedle,class,0,1,4,3,1.0,9,22,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.PointerNeedle,class,0,1,4,3,1.0,12,29,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.ShipNeedle,class,0,1,4,3,1.0,10,21,1,0,0,0,0,6,0.25,2,0,1,0.84,4,3
org.jfree.chart.needle.WindNeedle,class,0,1,3,2,1.0,10,12,1,0,0,0,0,3,0.3333,3,0,2,0.88,3,3
org.jfree.chart.panel.AbstractOverlay,class,0,1,4,3,1.0,7,9,3,2,2,0,0,0,0.375,1,1,0,0.0,0,0
org.jfree.chart.panel.CrosshairOverlay,class,0,2,19,12,1.0,95,89,14,3,85,2,2,93,0.1345,2,0,1,0.1739,4,0
org.jfree.chart.panel.Overlay,interface,0,0,3,0,,3,3,2,2,0,0,0,3,0.4444,1,0,0,0.0,0,0
org.jfree.chart.plot.AbstractPieLabelDistributor,class,1,1,5,5,1.0,6,10,2,1,1,0,0,0,0.2,1,1,0,0.0,1,1
org.jfree.chart.plot.CategoryCrosshairState,class,0,2,6,6,1.0,13,14,2,1,0,0,0,11,0.4167,2,0,1,0.7391,0,0
org.jfree.chart.plot.CategoryMarker,class,0,2,7,7,1.0,16,13,3,0,1,0,0,11,0.1905,2,0,1,0.825,3,3
org.jfree.chart.plot.CategoryPlot,class,0,60,224,201,0.8667,579,471,45,23,184,21,21,23454,0.0329,2,2,1,0.1971,29,14
org.jfree.chart.plot.CenterTextMode,enum,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.plot.CombinedDomainCategoryPlot,class,0,4,25,23,1.0,76,103,18,9,61,0,0,84,0.085,3,0,2,0.912,17,16
org.jfree.chart.plot.CombinedDomainXYPlot,class,0,4,28,26,1.0,86,110,21,10,59,1,1,0,0.0819,3,0,2,0.9054,20,19
org.jfree.chart.plot.CombinedRangeCategoryPlot,class,0,4,20,17,1.0,66,94,18,8,53,0,0,2,0.0733,3,0,2,0.9291,13,12
org.jfree.chart.plot.CombinedRangeXYPlot,class,0,4,26,24,1.0,79,107,19,9,62,1,1,49,0.0889,3,0,2,0.9122,18,17
org.jfree.chart.plot.CompassPlot,class,0,20,32,29,0.85,93,81,20,4,20,2,2,324,0.0586,2,0,1,0.6559,8,8
org.jfree.chart.plot.Crosshair,class,0,16,37,35,1.0,57,51,8,2,38,2,2,190,0.0491,1,0,0,0.0,3,0
org.jfree.chart.plot.CrosshairState,class,0,8,17,17,1.0,27,20,1,1,0,0,0,84,0.2059,1,2,0,0.0,0,0
org.jfree.chart.plot.DatasetRenderingOrder,class,0,4,4,3,0.5,10,7,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.plot.DefaultDrawingSupplier,class,0,19,14,9,0.6842,44,29,4,0,11,0,0,55,0.0857,1,0,0,0.0,8,0
org.jfree.chart.plot.DialShape,class,0,5,4,3,0.4,11,7,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.plot.DrawingSupplier,interface,0,0,6,0,,6,6,0,0,0,0,0,15,,1,0,0,0.0,0,0
org.jfree.chart.plot.FastScatterPlot,class,0,18,47,41,0.8889,99,118,19,5,34,4,4,699,0.0785,2,0,1,0.5727,20,6
org.jfree.chart.plot.IntervalMarker,class,0,4,10,10,1.0,19,17,3,1,0,1,1,13,0.1667,2,0,1,0.7619,4,4
org.jfree.chart.plot.Marker,class,1,15,36,34,1.0,61,55,10,6,27,4,4,460,0.0365,1,3,0,0.0,3,0
org.jfree.chart.plot.MeterInterval,class,0,6,8,6,1.0,17,17,4,1,10,1,1,0,0.125,1,0,0,0.0,1,0
org.jfree.chart.plot.MeterPlot,class,0,29,55,46,0.7241,130,126,15,6,45,4,4,1181,0.0491,2,0,1,0.5259,8,8
org.jfree.chart.plot.MultiplePiePlot,class,0,9,22,19,1.0,63,91,20,5,36,3,3,101,0.0455,2,0,1,0.7381,7,7
org.jfree.chart.plot.Pannable,interface,0,0,5,0,,5,5,2,1,0,0,0,10,0.4,1,0,0,0.0,0,0
org.jfree.chart.plot.PieLabelDistributor,class,0,1,8,3,1.0,26,24,2,0,29,0,0,22,0.5,2,0,1,0.3333,2,1
org.jfree.chart.plot.PieLabelLinkStyle,class,0,4,4,3,0.25,11,7,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.plot.PieLabelRecord,class,0,8,15,15,1.0,29,17,1,1,0,1,1,47,0.1333,1,0,0,0.0,3,0
org.jfree.chart.plot.PiePlot,class,0,63,130,109,0.7937,306,303,36,16,181,16,16,7159,0.0287,2,2,1,0.3194,8,8
org.jfree.chart.plot.PiePlot3D,class,0,3,10,7,1.0,86,115,11,3,21,0,0,27,0.1417,3,0,2,0.9492,3,3
org.jfree.chart.plot.PiePlotState,class,0,10,20,20,1.0,21,20,2,1,0,0,0,172,0.1667,2,0,1,0.1667,0,0
org.jfree.chart.plot.Plot,class,1,31,71,61,0.6452,165,129,33,15,28,5,5,2177,0.0295,1,13,0,0.0,10,2
org.jfree.chart.plot.PlotOrientation,class,0,4,6,5,0.5,12,9,0,0,0,0,0,9,0.1667,1,0,0,0.0,3,0
org.jfree.chart.plot.PlotRenderingInfo,class,0,5,14,12,1.0,25,29,3,1,5,1,1,3,0.0816,1,0,0,0.0,3,0
org.jfree.chart.plot.PlotState,class,0,1,1,1,1.0,2,1,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.plot.PolarAxisLocation,class,0,10,3,2,0.2,15,5,0,0,0,0,0,1,0.3333,1,0,0,0.0,2,0
org.jfree.chart.plot.PolarPlot,class,0,30,91,80,0.8667,232,205,34,11,84,6,6,3721,0.0448,2,0,1,0.3974,20,9
org.jfree.chart.plot.RingPlot,class,0,12,28,24,1.0,65,95,17,5,29,1,1,246,0.0432,3,0,2,0.8679,6,6
org.jfree.chart.plot.SeriesRenderingOrder,class,0,4,4,3,0.5,10,7,0,0,0,0,0,0,0.25,1,0,0,0.0,3,0
org.jfree.chart.plot.SpiderWebPlot,class,0,40,67,59,0.7,145,166,24,10,55,9,9,1785,0.0387,2,0,1,0.4806,7,7
org.jfree.chart.plot.ThermometerPlot,class,0,50,70,63,0.78,168,141,18,6,42,3,3,2041,0.0496,2,0,1,0.4615,19,9
org.jfree.chart.plot.ValueAxisPlot,interface,0,0,1,0,,1,1,2,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.plot.ValueMarker,class,0,1,5,5,1.0,12,10,2,0,0,0,0,4,0.3,2,0,1,0.8684,3,3
org.jfree.chart.plot.WaferMapPlot,class,0,10,10,7,0.5,33,41,11,6,8,3,3,41,0.1625,2,0,1,0.8684,4,3
org.jfree.chart.plot.XYCrosshairState,class,0,0,0,0,,1,0,1,0,0,0,0,0,,2,0,1,1.0,0,0
org.jfree.chart.plot.XYPlot,class,0,63,232,207,0.9206,658,498,44,21,268,19,19,25330,0.0375,2,2,1,0.2,26,11
org.jfree.chart.plot.Zoomable,interface,0,0,9,0,,9,9,2,1,0,0,0,36,0.5556,1,0,0,0.0,0,0
org.jfree.chart.plot.dial.AbstractDialLayer,class,1,2,10,8,1.0,15,19,4,2,1,0,0,19,0.1167,1,9,0,0.0,7,0
org.jfree.chart.plot.dial.ArcDialFrame,class,0,8,23,20,0.875,36,51,9,1,17,0,0,111,0.0725,2,0,1,0.2069,7,4
org.jfree.chart.plot.dial.DialBackground,class,0,3,11,9,0.6667,18,25,11,2,7,1,1,11,0.0909,2,0,1,0.3529,6,4
org.jfree.chart.plot.dial.DialCap,class,0,5,15,13,0.8,23,37,9,1,14,0,0,15,0.0741,2,0,1,0.2857,6,4
org.jfree.chart.plot.dial.DialFrame,interface,0,0,1,0,,1,1,1,0,0,0,0,0,1.0,2,0,1,0.8571,0,0
org.jfree.chart.plot.dial.DialLayer,interface,0,0,6,0,,6,6,2,2,0,0,0,15,0.2,1,2,0,0.0,0,0
org.jfree.chart.plot.dial.DialLayerChangeEvent,class,0,1,1,1,1.0,2,1,2,1,0,1,1,0,,2,0,1,0.8,0,0
org.jfree.chart.plot.dial.DialLayerChangeListener,interface,0,0,1,0,,1,1,1,1,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.plot.dial.DialPlot,class,0,12,39,36,1.0,82,81,15,9,29,6,6,597,0.0561,2,0,1,0.6176,7,6
org.jfree.chart.plot.dial.DialPointer,class,1,2,8,8,0.0,14,12,5,0,1,0,0,16,0.125,2,2,1,0.4667,4,3
org.jfree.chart.plot.dial.DialPointer.Pin,class,0,3,9,7,0.6667,15,32,8,1,13,0,0,0,0.1111,3,0,2,0.5714,4,3
org.jfree.chart.plot.dial.DialPointer.Pointer,class,0,4,11,9,0.75,18,38,8,1,16,0,0,0,0.1023,3,0,2,0.5217,4,3
org.jfree.chart.plot.dial.DialScale,interface,0,0,2,0,,2,2,1,0,0,0,0,1,1.0,2,0,1,0.75,0,0
org.jfree.chart.plot.dial.DialTextAnnotation,class,0,7,19,17,0.8571,29,38,11,2,11,1,1,111,0.0574,2,0,1,0.24,6,4
org.jfree.chart.plot.dial.DialValueIndicator,class,0,16,38,35,0.9375,60,75,14,4,32,4,4,529,0.0362,2,0,1,0.1364,6,4
org.jfree.chart.plot.dial.StandardDialFrame,class,0,5,16,14,0.8,24,41,9,1,15,0,0,32,0.0764,2,0,1,0.2727,7,4
org.jfree.chart.plot.dial.StandardDialRange,class,0,7,20,18,0.8571,34,37,10,1,11,0,0,74,0.0722,2,0,1,0.2308,6,4
org.jfree.chart.plot.dial.StandardDialScale,class,0,20,47,45,0.95,84,72,9,1,25,0,0,791,0.0442,2,0,1,0.1132,8,4
org.jfree.chart.plot.flow.FlowPlot,class,0,14,33,31,1.0,88,99,18,6,35,4,4,334,0.0465,2,0,1,0.6598,5,5
org.jfree.chart.renderer.AbstractRenderer,class,1,59,161,152,0.8475,317,260,18,11,68,20,20,12182,0.0581,1,4,0,0.0,4,1
org.jfree.chart.renderer.AreaRendererEndType,class,0,5,3,2,0.4,10,5,0,0,0,0,0,1,0.3333,1,0,0,0.0,2,0
org.jfree.chart.renderer.DefaultPolarItemRenderer,class,0,13,37,34,1.0,93,133,21,10,64,7,7,496,0.0597,2,0,1,0.8073,18,5
org.jfree.chart.renderer.GrayPaintScale,class,0,3,7,7,1.0,18,11,3,0,2,0,0,0,0.1429,1,0,0,0.0,6,0
org.jfree.chart.renderer.LookupPaintScale,class,0,5,9,7,0.8,28,22,6,0,4,0,0,0,0.1333,1,0,0,0.0,5,0
org.jfree.chart.renderer.LookupPaintScale.PaintItem,class,0,3,4,2,0.0,11,9,2,0,3,0,0,0,0.3333,1,0,0,0.0,2,0
org.jfree.chart.renderer.NotOutlierException,class,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.renderer.Outlier,class,0,2,10,10,1.0,21,14,0,0,0,0,0,37,0.125,1,0,0,0.0,3,0
org.jfree.chart.renderer.OutlierList,class,0,3,8,8,1.0,11,21,1,1,3,1,1,22,0.25,1,0,0,0.0,0,0
org.jfree.chart.renderer.OutlierListCollection,class,0,3,7,6,1.0,12,14,2,2,3,1,1,15,0.2381,1,0,0,0.0,0,0
org.jfree.chart.renderer.PaintScale,interface,0,0,3,0,,3,3,0,0,0,0,0,3,0.3333,1,0,0,0.0,0,0
org.jfree.chart.renderer.PolarItemRenderer,interface,0,0,15,0,,15,15,8,7,0,0,0,105,0.1515,1,0,0,0.0,0,0
org.jfree.chart.renderer.RendererState,class,0,2,4,4,1.0,7,6,3,1,1,1,1,2,0.25,1,3,0,0.0,0,0
org.jfree.chart.renderer.RendererUtils,class,0,0,3,3,,34,11,2,1,24,0,0,3,1.0,1,0,0,0.0,0,0
org.jfree.chart.renderer.WaferMapRenderer,class,0,7,12,5,0.7143,46,41,6,1,6,1,1,22,0.15,2,0,1,0.9298,1,1
org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,class,1,13,58,47,1.0,165,196,38,18,156,10,10,1519,0.0708,2,8,1,0.729,39,4
org.jfree.chart.renderer.category.AreaRenderer,class,0,2,6,6,1.0,31,60,13,6,29,1,1,3,0.1833,3,1,2,0.9724,4,3
org.jfree.chart.renderer.category.BarPainter,interface,0,0,2,0,,2,2,2,2,0,0,0,1,0.9167,1,0,0,0.0,0,0
org.jfree.chart.renderer.category.BarRenderer,class,0,21,47,39,0.9048,142,162,24,12,73,5,5,955,0.0598,3,5,2,0.815,8,7
org.jfree.chart.renderer.category.BoxAndWhiskerRenderer,class,0,11,33,27,1.0,115,137,20,6,104,0,0,392,0.1023,3,0,2,0.8631,7,6
org.jfree.chart.renderer.category.CategoryItemRenderer,interface,0,0,135,0,,135,135,17,14,0,0,0,9045,0.0634,2,0,1,0.0074,0,0
org.jfree.chart.renderer.category.CategoryItemRendererState,class,0,4,10,9,1.0,16,11,3,2,0,1,1,33,0.1667,2,1,1,0.2857,0,0
org.jfree.chart.renderer.category.CategoryStepRenderer,class,0,3,7,5,0.6667,29,52,11,7,24,0,0,15,0.1633,3,0,2,0.9679,4,3
org.jfree.chart.renderer.category.CategoryStepRenderer.State,class,0,1,0,0,0.0,1,0,2,1,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,class,0,1,0,0,1.0,0,0,1,0,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.chart.renderer.category.GanttRenderer,class,0,5,15,11,1.0,59,68,14,7,52,0,0,59,0.15,5,0,4,0.9425,5,5
org.jfree.chart.renderer.category.GradientBarPainter,class,0,3,7,4,1.0,34,33,4,2,11,0,0,15,0.3571,1,0,0,0.0,4,0
org.jfree.chart.renderer.category.GroupedStackedBarRenderer,class,0,2,6,4,1.0,39,50,15,7,34,1,1,0,0.3182,5,0,4,0.9763,5,5
org.jfree.chart.renderer.category.IntervalBarRenderer,class,0,1,4,3,1.0,20,34,13,6,16,0,0,6,0.45,4,1,3,0.9841,3,3
org.jfree.chart.renderer.category.LayeredBarRenderer,class,0,2,6,3,1.0,56,58,12,6,44,1,1,13,0.5741,4,0,3,0.9764,2,2
org.jfree.chart.renderer.category.LevelRenderer,class,0,4,12,9,0.75,36,66,13,8,44,0,0,36,0.2024,3,0,2,0.9459,5,4
org.jfree.chart.renderer.category.LineAndShapeRenderer,class,0,12,33,33,1.0,84,99,12,6,34,3,3,402,0.0909,3,2,2,0.8642,5,4
org.jfree.chart.renderer.category.MinMaxCategoryRenderer,class,0,10,18,14,1.0,41,50,11,5,27,0,0,65,0.0729,3,0,2,0.9214,4,3
org.jfree.chart.renderer.category.ScatterRenderer,class,0,7,23,21,1.0,55,78,13,6,21,1,1,155,0.0776,3,0,2,0.9004,7,6
org.jfree.chart.renderer.category.StackedAreaRenderer,class,0,2,9,6,1.0,42,42,12,5,37,0,0,6,0.1515,4,0,3,0.9595,4,4
org.jfree.chart.renderer.category.StackedBarRenderer,class,0,2,7,6,0.5,48,50,15,5,27,0,0,1,0.2143,4,1,3,0.9722,5,5
org.jfree.chart.renderer.category.StandardBarPainter,class,0,0,5,4,,23,24,4,2,10,0,0,10,0.4,1,0,0,0.0,4,0
org.jfree.chart.renderer.category.StatisticalBarRenderer,class,0,3,11,7,1.0,62,51,17,6,29,0,0,0,0.1948,4,0,3,0.957,5,5
org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer,class,0,3,10,8,1.0,48,63,16,5,38,0,0,0,0.1077,4,0,3,0.959,6,6
org.jfree.chart.renderer.category.WaterfallBarRenderer,class,0,5,13,11,1.0,45,59,15,5,39,0,0,16,0.1026,4,0,3,0.9496,5,5
org.jfree.chart.renderer.xy.AbstractXYItemRenderer,class,1,12,53,42,1.0,176,192,39,18,204,9,9,1170,0.069,2,18,1,0.7464,38,4
org.jfree.chart.renderer.xy.CandlestickRenderer,class,0,16,27,25,0.8125,77,77,20,7,43,0,0,229,0.0691,3,0,2,0.8816,7,6
org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,class,0,2,6,5,1.0,41,47,15,7,21,0,0,9,0.1818,4,0,3,0.9751,5,5
org.jfree.chart.renderer.xy.CyclicXYItemRenderer,class,0,1,1,1,1.0,52,9,11,8,22,0,0,0,1.0,4,0,3,0.9957,1,1
org.jfree.chart.renderer.xy.CyclicXYItemRenderer.OverwriteDataSet,class,0,3,13,13,0.3333,17,20,4,3,0,1,1,64,0.1923,1,0,0,0.0,13,0
org.jfree.chart.renderer.xy.DefaultXYItemRenderer,class,0,1,0,0,0.0,0,0,1,0,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.chart.renderer.xy.DeviationRenderer,class,0,1,10,8,1.0,29,46,12,6,11,0,0,39,0.1667,4,1,3,0.9585,8,8
org.jfree.chart.renderer.xy.DeviationRenderer.State,class,0,2,0,0,0.0,1,0,2,1,0,0,0,0,,4,0,3,1.0,0,0
org.jfree.chart.renderer.xy.DeviationStepRenderer,class,0,0,3,2,,38,43,12,6,32,0,0,3,0.5667,5,0,4,0.9876,3,3
org.jfree.chart.renderer.xy.GradientXYBarPainter,class,0,3,7,4,1.0,34,32,4,2,10,0,0,15,0.3571,1,0,0,0.0,4,0
org.jfree.chart.renderer.xy.HighLowRenderer,class,0,6,16,14,1.0,51,52,17,6,30,0,0,54,0.075,3,0,2,0.9266,6,5
org.jfree.chart.renderer.xy.SamplingXYLineRenderer,class,0,1,7,5,1.0,22,38,13,6,11,0,0,9,0.2024,3,0,2,0.9663,7,6
org.jfree.chart.renderer.xy.SamplingXYLineRenderer.State,class,0,9,1,1,0.0,2,3,3,2,0,0,0,0,1.0,3,0,2,0.9,1,1
org.jfree.chart.renderer.xy.StackedXYAreaRenderer,class,0,3,13,10,1.0,60,77,20,9,55,0,0,60,0.1128,4,0,3,0.942,8,8
org.jfree.chart.renderer.xy.StackedXYAreaRenderer.StackedXYAreaRendererState,class,0,4,7,7,1.0,8,7,2,1,0,0,0,15,0.2143,3,0,2,0.5882,0,0
org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,class,0,2,10,7,1.0,46,40,15,9,29,0,0,33,0.1231,4,0,3,0.9539,5,5
org.jfree.chart.renderer.xy.StackedXYBarRenderer,class,0,2,8,8,1.0,51,47,16,6,20,0,0,0,0.1932,4,0,3,0.9669,6,6
org.jfree.chart.renderer.xy.StandardXYBarPainter,class,0,0,5,4,,23,23,4,2,9,0,0,10,0.4,1,0,0,0.0,4,0
org.jfree.chart.renderer.xy.StandardXYItemRenderer,class,0,17,30,26,0.6471,100,108,21,11,37,2,2,301,0.0667,3,1,2,0.8701,7,6
org.jfree.chart.renderer.xy.StandardXYItemRenderer.State,class,0,3,4,4,0.6667,5,4,2,1,0,0,0,2,0.25,3,0,2,0.7143,0,0
org.jfree.chart.renderer.xy.VectorRenderer,class,0,2,5,5,1.0,30,35,14,6,29,0,0,8,0.24,3,0,2,0.976,5,4
org.jfree.chart.renderer.xy.WindItemRenderer,class,0,1,2,2,1.0,3,21,11,6,13,0,0,1,0.5,3,0,2,0.9904,2,1
org.jfree.chart.renderer.xy.XYAreaRenderer,class,0,13,19,17,0.6154,70,92,22,9,59,1,1,81,0.0772,3,1,2,0.9132,8,7
org.jfree.chart.renderer.xy.XYAreaRenderer.XYAreaRendererState,class,0,2,0,0,0.0,1,0,2,1,0,0,0,0,,3,0,2,1.0,0,0
org.jfree.chart.renderer.xy.XYAreaRenderer2,class,0,3,10,8,1.0,32,71,19,8,42,0,0,0,0.1071,3,1,2,0.9528,6,5
org.jfree.chart.renderer.xy.XYBarPainter,interface,0,0,2,0,,2,2,2,2,0,0,0,1,0.9167,1,0,0,0.0,0,0
org.jfree.chart.renderer.xy.XYBarRenderer,class,0,18,46,41,1.0,166,155,29,12,75,5,5,887,0.0471,3,2,2,0.8115,10,9
org.jfree.chart.renderer.xy.XYBarRenderer.XYBarRendererState,class,0,1,2,2,1.0,3,2,2,1,0,0,0,0,0.5,3,0,2,0.8333,0,0
org.jfree.chart.renderer.xy.XYBezierRenderer,class,0,4,18,10,1.0,60,57,11,7,67,1,1,101,0.0992,4,0,3,0.9291,3,3
org.jfree.chart.renderer.xy.XYBezierRenderer.FillType,enum,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.renderer.xy.XYBezierRenderer.XYBezierState,class,0,2,0,0,0.0,1,0,1,1,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.renderer.xy.XYBlockRenderer,class,0,6,14,13,1.0,42,44,17,8,27,2,2,9,0.0879,3,0,2,0.9355,5,4
org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,class,0,5,21,14,1.0,69,92,21,6,64,0,0,150,0.131,3,0,2,0.9058,6,5
org.jfree.chart.renderer.xy.XYBubbleRenderer,class,0,5,5,5,0.2,32,55,14,6,26,0,0,8,0.22,3,0,2,0.9761,4,3
org.jfree.chart.renderer.xy.XYDifferenceRenderer,class,0,6,23,16,1.0,124,102,21,6,83,0,0,177,0.1304,3,0,2,0.8969,8,7
org.jfree.chart.renderer.xy.XYDotRenderer,class,0,4,12,10,1.0,30,51,15,6,20,0,0,24,0.1026,3,0,2,0.9439,6,5
org.jfree.chart.renderer.xy.XYErrorRenderer,class,0,6,16,14,0.8333,37,44,13,6,22,0,0,42,0.0742,4,0,3,0.9357,6,6
org.jfree.chart.renderer.xy.XYItemRenderer,interface,0,0,131,0,,131,131,18,15,0,0,0,8515,0.0623,2,0,1,0.0076,0,0
org.jfree.chart.renderer.xy.XYItemRendererState,class,0,4,6,6,0.75,7,6,3,2,0,0,0,9,0.2778,2,6,1,0.4,0,0
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,class,0,12,43,35,1.0,117,128,18,8,50,3,3,699,0.1032,3,7,2,0.8223,9,8
org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.State,class,0,2,3,3,0.5,4,5,3,2,0,0,0,0,0.3333,3,0,2,0.75,1,1
org.jfree.chart.renderer.xy.XYShapeRenderer,class,0,8,24,21,1.0,54,71,20,8,26,1,1,172,0.0588,3,0,2,0.8929,8,7
org.jfree.chart.renderer.xy.XYSplineRenderer,class,0,3,10,8,1.0,48,41,11,6,51,1,1,19,0.15,4,0,3,0.9593,3,3
org.jfree.chart.renderer.xy.XYSplineRenderer.FillType,enum,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.renderer.xy.XYSplineRenderer.XYSplineState,class,0,2,0,0,0.0,1,0,1,1,0,0,0,0,,1,0,0,0.0,0,0
org.jfree.chart.renderer.xy.XYStepAreaRenderer,class,0,11,17,16,0.7273,69,58,14,8,27,0,0,104,0.1176,3,0,2,0.9231,4,3
org.jfree.chart.renderer.xy.XYStepRenderer,class,0,2,7,6,1.0,33,37,16,8,15,0,0,15,0.1786,4,0,3,0.9711,4,4
org.jfree.chart.renderer.xy.YIntervalRenderer,class,0,2,7,6,1.0,19,48,18,8,20,1,1,9,0.1868,3,0,2,0.9668,4,3
org.jfree.chart.servlet.ChartDeleter,class,0,1,4,4,1.0,7,11,0,0,0,0,0,4,0.5,1,0,0,0.0,2,0
org.jfree.chart.servlet.DisplayChart,class,0,0,2,2,,13,14,2,0,4,0,0,1,0.5,1,0,0,0.0,2,0
org.jfree.chart.servlet.ServletUtilities,class,0,2,14,12,1.0,31,46,5,2,7,0,0,91,0.2653,1,0,0,0.0,0,0
org.jfree.chart.text.AttributedStringUtils,class,0,0,1,1,,9,7,0,0,0,0,0,0,1.0,1,0,0,0.0,0,0
org.jfree.chart.text.G2TextMeasurer,class,0,1,1,1,1.0,2,5,2,0,1,0,0,0,1.0,1,0,0,0.0,1,0
